,NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
8636,Orange,878385.82,3709.0,2021-02,2021,2.0,month,1.22,1.21,1.44,1.64,2.12,1.48,1.34,375.92,374.1,444.76,506.05,654.22,457.97,413.97
8637,Orange,878385.82,3709.0,2021-03,2021,3.0,month,2.11,1.93,2.33,2.65,2.92,2.61,1.85,652.15,596.52,718.79,818.93,902.68,807.55,570.54
8638,Orange,878385.82,3709.0,2021-04,2021,4.0,month,2.55,2.41,2.7,3.99,3.47,2.26,1.81,789.13,743.74,834.52,1234.1,1073.04,697.32,560.3
8639,Orange,878385.82,3709.0,2021-05,2021,5.0,month,2.87,3.0,3.05,4.71,3.93,2.43,1.74,886.29,927.33,941.85,1454.92,1216.19,750.19,538.65
8640,Orange,878385.82,3709.0,2021-06,2021,6.0,month,3.39,4.13,3.71,5.57,4.38,2.81,2.06,1049.22,1277.94,1146.01,1720.45,1353.81,868.59,635.7
8641,Orange,878385.82,3709.0,2021-07,2021,7.0,month,3.72,4.81,4.14,5.87,4.91,3.16,2.29,1151.08,1485.96,1280.95,1813.27,1516.51,975.87,707.43
8642,Orange,878385.82,3709.0,2021-08,2021,8.0,month,3.11,4.03,3.66,5.53,4.71,2.72,1.94,962.33,1245.94,1130.16,1709.57,1456.41,840.58,598.54
8643,Orange,878385.82,3709.0,2021-09,2021,9.0,month,2.05,3.23,2.92,4.26,4.03,2.24,1.61,632.84,999.65,903.02,1316.72,1244.49,693.02,497.65
8644,Orange,878385.82,3709.0,2021-10,2021,10.0,month,1.14,1.71,1.76,1.88,2.94,2.16,1.42,351.14,527.08,545.19,581.73,908.71,667.06,437.68
8645,Orange,878385.82,3709.0,2021-11,2021,11.0,month,0.65,1.07,1.18,1.37,1.74,1.29,1.01,200.89,331.93,364.58,424.03,537.31,399.3,312.54
8646,Orange,878385.82,3709.0,2021-12,2021,12.0,month,0.4,0.78,0.83,0.81,1.1,1.17,0.55,124.76,240.81,256.55,250.06,340.79,362.65,171.48
8647,Orange,878385.82,3709.0,2022-00,2022,,water_year,24.68,30.41,30.66,39.83,39.28,29.7,22.13,7629.81,9399.81,9475.29,12309.0,12141.62,9186.1,6838.62
8648,Orange,878385.82,3709.0,2022-01,2022,1.0,month,0.86,1.33,1.24,0.95,1.51,1.34,1.44,265.1,411.98,384.23,292.56,466.23,414.63,445.32
8649,Orange,878385.82,3709.0,2022-02,2022,2.0,month,1.1,1.7,1.76,1.31,2.29,2.19,1.94,341.42,525.77,542.54,406.06,707.79,675.83,600.78
8650,Orange,878385.82,3709.0,2022-03,2022,3.0,month,1.85,1.88,2.41,2.66,3.28,2.85,2.15,572.59,582.18,744.77,822.22,1012.68,881.94,665.07
8651,Orange,878385.82,3709.0,2022-04,2022,4.0,month,2.65,3.06,3.19,4.55,4.19,2.93,2.25,819.68,945.32,985.55,1404.8,1293.76,906.31,695.58
8652,Orange,878385.82,3709.0,2022-05,2022,5.0,month,2.97,2.89,3.14,4.69,3.91,2.79,2.05,917.64,894.26,971.43,1450.61,1209.71,863.62,632.35
8653,Orange,878385.82,3709.0,2022-06,2022,6.0,month,3.59,4.09,4.04,5.99,4.91,3.39,2.42,1109.04,1264.0,1248.21,1852.0,1516.22,1049.27,747.45
8654,Orange,878385.82,3709.0,2022-07,2022,7.0,month,3.78,4.27,4.07,6.24,4.68,3.31,2.4,1169.4,1320.09,1256.47,1928.11,1448.01,1024.47,740.78
8655,Orange,878385.82,3709.0,2022-08,2022,8.0,month,3.45,4.53,4.05,5.76,4.77,3.3,2.39,1066.02,1399.61,1252.02,1779.38,1475.01,1019.49,737.18
8656,Orange,878385.82,3709.0,2022-09,2022,9.0,month,2.24,3.1,2.99,3.62,3.96,2.98,2.11,692.13,956.78,923.75,1117.44,1225.4,921.53,652.41
8657,Orange,878385.82,3709.0,2022-10,2022,10.0,month,1.54,2.01,1.99,2.35,3.06,1.98,1.37,476.62,620.63,614.83,727.01,946.49,610.59,423.05
8658,Orange,878385.82,3709.0,2022-11,2022,11.0,month,0.68,1.32,1.29,1.21,2.11,1.67,1.13,211.16,407.38,398.25,375.35,650.69,515.83,350.61
8659,Orange,878385.82,3709.0,2022-12,2022,12.0,month,0.48,0.87,0.96,0.9,1.68,1.22,0.84,148.69,270.06,295.27,278.95,519.91,377.36,260.57
8660,Orange,878385.82,3709.0,2023-00,2023,,water_year,28.65,29.86,31.49,39.91,39.49,30.4,22.82,8853.96,9229.49,9732.0,12343.75,12209.0,9389.84,7052.35
8661,Orange,878385.82,3709.0,2023-01,2023,1.0,month,0.93,1.15,1.35,1.05,1.67,1.95,1.39,288.27,356.21,416.28,325.67,515.61,601.41,429.96
8662,Orange,878385.82,3709.0,2023-02,2023,2.0,month,1.34,1.64,1.62,1.27,1.85,2.05,1.64,412.94,507.21,501.74,393.81,573.18,633.4,505.38
8663,Orange,878385.82,3709.0,2023-03,2023,3.0,month,2.22,1.74,2.47,3.12,2.87,2.76,1.92,686.14,538.28,762.88,964.71,886.54,852.35,591.99
8664,Orange,878385.82,3709.0,2023-04,2023,4.0,month,3.59,2.83,3.22,4.2,3.97,2.75,2.34,1110.04,873.51,996.22,1299.01,1228.16,849.41,721.72
8665,Orange,878385.82,3709.0,2023-05,2023,5.0,month,3.63,3.36,3.34,4.69,3.79,2.96,2.07,1120.93,1039.82,1033.21,1451.01,1171.34,914.82,638.98
8666,Orange,878385.82,3709.0,2023-06,2023,6.0,month,3.65,3.34,3.64,5.59,4.57,2.94,2.26,1127.62,1033.62,1125.27,1727.77,1412.85,908.13,698.4
8667,Orange,878385.82,3709.0,2023-07,2023,7.0,month,4.42,4.6,4.49,6.15,5.04,3.64,2.88,1364.7,1420.61,1387.05,1901.25,1558.76,1123.72,891.02
8668,Orange,878385.82,3709.0,2023-08,2023,8.0,month,3.68,3.9,4.1,5.41,5.06,3.81,2.84,1136.26,1204.89,1268.25,1673.14,1565.22,1178.38,878.85
8669,Orange,878385.82,3709.0,2023-09,2023,9.0,month,2.49,3.1,3.02,3.97,3.82,2.67,2.14,770.59,957.27,932.75,1226.07,1180.25,824.44,661.82
8670,Orange,878385.82,3709.0,2023-10,2023,10.0,month,1.88,2.92,2.64,2.74,3.48,2.69,2.15,582.45,902.58,817.2,847.17,1076.67,830.71,665.64
8671,Orange,878385.82,3709.0,2023-11,2023,11.0,month,0.84,1.56,1.49,0.69,2.38,1.97,1.6,260.41,481.5,461.08,213.57,735.59,610.14,493.31
8672,Orange,878385.82,3709.0,2023-12,2023,12.0,month,0.6,0.98,1.06,0.73,2.29,1.56,1.07,186.88,303.43,327.42,227.04,707.61,482.7,329.91
8673,Orange,878385.82,3709.0,2024-00,2024,,water_year,31.83,33.51,34.41,42.17,43.65,31.19,23.97,9844.26,10355.67,10636.52,13035.21,13493.54,9640.75,7403.76
8674,Orange,878385.82,3709.0,2024-01,2024,1.0,month,0.98,1.01,1.33,1.2,1.78,1.69,1.31,302.26,311.19,410.46,369.9,550.36,522.5,403.41
8675,Orange,878385.82,3709.0,2024-02,2024,2.0,month,1.54,1.55,1.85,1.82,2.36,2.17,1.57,474.68,478.16,571.19,562.94,729.84,670.43,486.75
8676,Orange,878385.82,3709.0,2024-03,2024,3.0,month,2.9,2.28,2.88,3.27,3.54,2.87,2.16,897.29,705.63,889.46,1011.33,1093.15,886.51,668.4
8677,Orange,878385.82,3709.0,2024-04,2024,4.0,month,3.58,2.76,3.32,4.14,3.8,3.06,2.44,1107.3,851.87,1026.42,1279.1,1174.71,947.17,753.33
8678,Orange,878385.82,3709.0,2024-05,2024,5.0,month,3.87,3.27,3.61,5.35,4.58,2.73,2.09,1196.08,1011.64,1116.55,1654.43,1415.49,843.48,645.54
8679,Orange,878385.82,3709.0,2024-06,2024,6.0,month,4.36,4.31,4.26,6.22,5.08,3.14,2.44,1348.9,1332.04,1316.62,1923.52,1570.98,969.56,752.95
8680,Orange,878385.82,3709.0,2024-07,2024,7.0,month,4.91,4.92,4.67,6.69,5.36,3.45,2.61,1517.49,1521.88,1443.27,2067.87,1655.64,1065.72,805.81
8681,Orange,878385.82,3709.0,2024-08,2024,8.0,month,3.55,4.45,4.17,5.63,5.37,3.35,2.58,1098.07,1374.89,1288.02,1739.03,1660.31,1035.17,796.81
8682,Orange,878385.82,3709.0,2024-09,2024,9.0,month,2.82,3.5,3.13,3.69,3.63,2.51,1.95,872.45,1080.86,968.83,1139.31,1123.19,776.66,601.9
8683,Orange,878385.82,3709.0,2024-10,2024,10.0,month,1.7,2.22,2.05,2.21,2.84,1.84,1.47,525.59,687.61,634.14,683.99,878.62,569.5,454.99
8684,Orange,878385.82,3709.0,2024-11,2024,11.0,month,0.67,1.61,1.27,1.18,2.16,1.34,1.07,206.1,497.29,393.49,363.31,667.12,415.09,330.13
8685,Orange,878385.82,3709.0,2024-12,2024,12.0,month,0.59,1.14,0.98,1.07,1.78,0.89,0.75,180.98,353.32,301.87,331.15,550.85,273.57,232.67
8686,Orange,878385.82,3709.0,2025-00,2025,,water_year,26.88,29.5,29.32,36.51,38.71,26.93,20.02,8304.98,9115.8,9064.37,11283.79,11966.43,8325.09,6194.47
8687,Orange,878385.82,3709.0,2025-01,2025,1.0,month,0.65,1.11,0.99,0.71,1.39,1.45,1.02,199.63,341.6,305.98,219.76,430.7,447.13,316.21
8688,Orange,878385.82,3709.0,2025-02,2025,2.0,month,1.34,1.24,1.4,1.15,2.09,1.65,1.2,415.0,382.67,433.28,356.77,646.18,511.39,371.73
8689,Orange,878385.82,3709.0,2025-03,2025,3.0,month,2.15,1.99,2.24,2.21,2.83,2.56,1.82,663.37,613.71,691.16,681.95,875.24,790.4,564.0
8690,Orange,878385.82,3709.0,2025-04,2025,4.0,month,3.1,2.88,3.14,4.07,3.64,2.94,2.39,958.61,890.71,971.82,1257.74,1124.58,909.47,738.52
8691,Orange,878385.82,3709.0,2025-05,2025,5.0,month,3.48,3.52,3.64,5.04,4.58,3.12,2.34,1074.51,1088.96,1123.66,1557.52,1415.3,964.98,724.43
8692,Orange,878385.82,3709.0,2025-06,2025,6.0,month,3.63,3.63,3.66,5.1,4.35,3.02,2.14,1121.85,1120.59,1132.61,1577.11,1344.02,932.65,662.61
8693,Orange,878385.82,3709.0,2025-07,2025,7.0,month,3.91,3.78,3.85,5.96,4.87,2.92,2.09,1209.12,1167.34,1190.73,1842.26,1505.91,901.46,647.1
8694,Orange,878385.82,3709.0,2025-08,2025,8.0,month,3.44,3.78,3.7,5.37,4.81,2.85,2.08,1064.12,1168.36,1143.95,1659.34,1487.12,881.8,642.77
8695,Orange,878385.82,3709.0,2025-09,2025,9.0,month,2.22,2.6,2.4,2.44,3.37,2.35,1.65,686.1,803.64,741.68,752.89,1040.79,727.65,509.31
8696,Orange,878385.82,3709.0,2025-10,2025,10.0,month,1.5,2.0,1.76,1.55,3.05,1.93,1.27,462.6,618.25,542.53,480.08,942.14,596.86,392.67
8697,Orange,878385.82,3709.0,2025-11,2025,11.0,month,0.91,1.41,1.31,1.05,2.22,1.65,1.09,282.23,435.6,403.9,325.29,685.89,509.14,335.34
8698,Orange,878385.82,3709.0,2025-12,2025,12.0,month,0.82,1.25,1.29,0.62,1.63,1.56,1.4,254.87,386.48,397.42,191.68,503.59,482.16,433.4
8699,Orange,878385.82,3709.0,2026-00,2026,,water_year,,,,,,,,,,,,,,
8700,Placer,1596990.11,45030.0,2003-10,2003,10.0,month,1.45,2.41,1.88,1.64,1.97,2.12,1.96,5448.23,9054.81,7068.32,6171.6,7410.67,7959.54,7346.98
8701,Placer,1596990.11,45030.0,2003-11,2003,11.0,month,0.63,0.95,0.84,0.52,1.01,1.54,0.81,2374.66,3579.54,3157.16,1942.19,3792.17,5790.03,3057.79
8702,Placer,1596990.11,45030.0,2003-12,2003,12.0,month,0.38,0.49,0.68,0.54,1.14,1.12,0.62,1438.65,1839.09,2561.5,2020.09,4266.36,4216.45,2309.19
8703,Placer,1596990.11,45030.0,2004-00,2004,,water_year,32.19,33.74,33.12,28.57,36.92,36.48,31.91,120906.47,126626.57,124393.13,107251.19,138528.35,136868.71,119716.62
8704,Placer,1596990.11,45030.0,2004-01,2004,1.0,month,0.63,0.59,0.81,0.7,1.25,1.2,0.67,2381.41,2199.57,3031.42,2624.82,4675.53,4485.31,2515.73
8705,Placer,1596990.11,45030.0,2004-02,2004,2.0,month,1.25,1.16,1.46,1.28,2.1,2.01,1.33,4708.57,4357.66,5479.99,4819.78,7874.89,7534.1,5008.24
8706,Placer,1596990.11,45030.0,2004-03,2004,3.0,month,2.86,2.33,2.83,1.83,4.07,3.29,2.86,10732.2,8740.78,10630.93,6873.32,15262.25,12345.14,10731.6
8707,Placer,1596990.11,45030.0,2004-04,2004,4.0,month,2.65,3.78,3.49,3.32,4.33,3.49,3.07,9953.81,14199.65,13111.44,12465.58,16232.94,13091.91,11505.58
8708,Placer,1596990.11,45030.0,2004-05,2004,5.0,month,3.83,4.0,3.85,2.89,4.52,3.73,3.55,14364.8,15006.01,14452.84,10845.08,16974.73,13982.87,13323.12
8709,Placer,1596990.11,45030.0,2004-06,2004,6.0,month,5.47,4.6,4.72,4.45,4.87,4.46,4.17,20528.85,17243.32,17724.84,16716.97,18278.01,16748.9,15633.61
8710,Placer,1596990.11,45030.0,2004-07,2004,7.0,month,5.7,5.22,5.11,4.63,4.78,5.33,5.06,21403.78,19587.08,19187.32,17375.5,17954.97,19988.2,18982.6
8711,Placer,1596990.11,45030.0,2004-08,2004,8.0,month,4.61,4.75,4.46,4.1,3.86,4.78,4.62,17317.21,17822.0,16751.54,15375.84,14472.9,17940.34,17330.64
8712,Placer,1596990.11,45030.0,2004-09,2004,9.0,month,2.73,3.46,2.99,2.67,3.02,3.41,3.19,10254.3,12997.06,11235.83,10020.42,11332.93,12785.92,11971.54
8713,Placer,1596990.11,45030.0,2004-10,2004,10.0,month,1.46,2.2,1.83,1.42,2.19,2.26,1.65,5490.11,8244.28,6856.85,5335.82,8225.65,8485.19,6182.6
8714,Placer,1596990.11,45030.0,2004-11,2004,11.0,month,0.94,1.03,1.11,0.51,1.65,1.57,1.0,3521.28,3881.76,4147.15,1924.94,6193.28,5886.26,3758.72
8715,Placer,1596990.11,45030.0,2004-12,2004,12.0,month,0.73,1.07,0.84,0.5,0.98,1.01,0.76,2729.37,4002.81,3136.69,1877.64,3669.44,3789.11,2841.73
8716,Placer,1596990.11,45030.0,2005-00,2005,,water_year,32.46,32.21,32.95,29.91,37.67,36.02,30.28,121833.46,120870.67,123608.46,112332.64,141359.55,135158.61,113619.29
8717,Placer,1596990.11,45030.0,2005-01,2005,1.0,month,1.04,0.69,0.86,0.46,1.12,1.02,0.66,3921.1,2584.77,3213.6,1738.81,4204.66,3831.63,2485.59
8718,Placer,1596990.11,45030.0,2005-02,2005,2.0,month,1.51,1.24,1.46,1.14,2.07,1.66,1.31,5667.32,4645.31,5472.68,4294.96,7763.73,6238.92,4907.66
8719,Placer,1596990.11,45030.0,2005-03,2005,3.0,month,2.91,2.4,2.94,2.89,3.99,3.32,2.57,10905.6,8988.81,11043.24,10854.03,14970.86,12463.33,9648.45
8720,Placer,1596990.11,45030.0,2005-04,2005,4.0,month,3.56,3.07,3.42,2.88,4.0,3.76,3.33,13364.66,11536.03,12846.81,10800.71,15014.22,14101.21,12508.02
8721,Placer,1596990.11,45030.0,2005-05,2005,5.0,month,3.81,4.02,4.12,3.9,5.11,4.41,3.67,14294.86,15089.48,15456.68,14651.91,19170.83,16550.59,13773.45
8722,Placer,1596990.11,45030.0,2005-06,2005,6.0,month,4.25,4.16,4.3,4.4,4.76,4.11,3.68,15940.52,15628.81,16124.74,16518.46,17866.21,15417.07,13810.53
8723,Placer,1596990.11,45030.0,2005-07,2005,7.0,month,5.45,4.73,4.95,4.86,4.8,5.17,4.72,20457.31,17764.68,18579.07,18238.31,18027.0,19415.03,17708.95
8724,Placer,1596990.11,45030.0,2005-08,2005,8.0,month,4.29,4.54,4.3,4.28,3.9,4.64,4.26,16116.63,17032.91,16147.16,16071.27,14626.38,17403.63,15969.67
8725,Placer,1596990.11,45030.0,2005-09,2005,9.0,month,2.51,3.06,2.82,2.67,3.1,3.09,2.67,9424.7,11471.02,10583.79,10025.78,11627.29,11576.64,10023.92
8726,Placer,1596990.11,45030.0,2005-10,2005,10.0,month,1.38,2.49,1.81,1.53,2.09,1.99,1.84,5190.19,9350.12,6810.28,5748.77,7851.99,7472.51,6886.05
8727,Placer,1596990.11,45030.0,2005-11,2005,11.0,month,0.56,1.09,1.0,0.52,1.46,1.41,1.01,2111.52,4108.04,3738.58,1934.52,5461.95,5305.68,3805.74
8728,Placer,1596990.11,45030.0,2005-12,2005,12.0,month,0.4,0.59,0.62,0.28,1.08,1.19,0.58,1484.15,2197.45,2333.91,1048.37,4067.43,4454.41,2181.09
8729,Placer,1596990.11,45030.0,2006-00,2006,,water_year,30.94,31.44,30.97,24.79,35.88,35.61,29.13,116176.62,117976.24,116217.73,93023.46,134643.34,133618.02,109305.18
8730,Placer,1596990.11,45030.0,2006-01,2006,1.0,month,0.78,0.82,0.94,0.51,1.16,1.55,0.98,2934.85,3082.11,3517.42,1924.81,4338.57,5824.66,3686.7
8731,Placer,1596990.11,45030.0,2006-02,2006,2.0,month,1.35,1.68,1.62,1.39,1.99,1.93,1.5,5084.29,6305.06,6072.92,5225.46,7459.5,7230.62,5610.61
8732,Placer,1596990.11,45030.0,2006-03,2006,3.0,month,1.86,1.65,1.97,1.61,2.81,3.0,1.78,6991.1,6192.38,7381.9,6029.97,10563.21,11271.51,6669.96
8733,Placer,1596990.11,45030.0,2006-04,2006,4.0,month,3.33,2.22,3.05,2.05,4.86,3.75,2.84,12503.35,8322.92,11443.12,7678.3,18235.55,14053.64,10666.34
8734,Placer,1596990.11,45030.0,2006-05,2006,5.0,month,4.43,5.16,4.73,4.57,5.61,4.63,3.77,16617.44,19377.87,17748.98,17138.2,21041.51,17381.08,14148.06
8735,Placer,1596990.11,45030.0,2006-06,2006,6.0,month,4.69,4.24,4.22,2.89,4.42,4.1,3.94,17601.95,15914.95,15829.69,10856.79,16600.14,15368.99,14787.36
8736,Placer,1596990.11,45030.0,2006-07,2006,7.0,month,5.3,4.41,4.47,3.54,4.31,4.87,4.36,19889.44,16538.11,16789.44,13284.09,16160.64,18256.34,16361.75
8737,Placer,1596990.11,45030.0,2006-08,2006,8.0,month,4.2,3.84,3.74,3.17,3.39,4.14,3.8,15778.46,14403.3,14042.84,11905.18,12734.64,15539.95,14258.61
8738,Placer,1596990.11,45030.0,2006-09,2006,9.0,month,2.66,3.25,2.8,2.73,2.7,3.05,2.73,9989.88,12183.93,10508.65,10249.0,10128.21,11458.63,10242.91
8739,Placer,1596990.11,45030.0,2006-10,2006,10.0,month,1.19,1.99,1.57,1.34,2.36,1.69,1.43,4453.16,7475.07,5907.46,5012.14,8861.1,6343.59,5367.06
8740,Placer,1596990.11,45030.0,2006-11,2006,11.0,month,0.47,0.81,0.84,0.31,1.4,1.58,0.77,1750.87,3047.85,3135.65,1166.86,5235.19,5914.31,2903.13
8741,Placer,1596990.11,45030.0,2006-12,2006,12.0,month,0.38,0.75,0.76,0.39,1.19,1.27,0.77,1426.43,2827.99,2850.9,1454.65,4462.85,4772.21,2905.18
8742,Placer,1596990.11,45030.0,2007-00,2007,,water_year,30.58,33.77,31.9,28.82,33.75,35.25,29.93,114731.15,126742.99,119685.95,108121.86,126609.66,132289.93,112336.4
8743,Placer,1596990.11,45030.0,2007-01,2007,1.0,month,0.75,1.42,1.05,0.64,1.41,1.01,1.13,2833.06,5347.12,3934.35,2418.8,5292.37,3788.12,4246.9
8744,Placer,1596990.11,45030.0,2007-02,2007,2.0,month,1.1,1.31,1.28,0.72,1.35,1.78,1.32,4122.45,4908.69,4813.71,2696.62,5050.34,6687.97,4941.21
8745,Placer,1596990.11,45030.0,2007-03,2007,3.0,month,2.81,2.78,2.83,2.13,3.13,3.05,2.84,10533.87,10431.13,10607.25,7974.23,11749.24,11459.09,10666.58
8746,Placer,1596990.11,45030.0,2007-04,2007,4.0,month,3.14,3.28,3.47,3.25,3.64,4.16,3.34,11767.0,12297.3,13017.2,12211.32,13668.91,15614.02,12518.54
8747,Placer,1596990.11,45030.0,2007-05,2007,5.0,month,4.17,4.99,4.43,4.52,4.71,4.16,3.71,15632.93,18725.8,16629.41,16946.29,17670.44,15594.6,13912.95
8748,Placer,1596990.11,45030.0,2007-06,2007,6.0,month,4.64,4.52,4.25,4.36,3.72,4.1,3.81,17428.27,16956.07,15932.25,16376.3,13945.83,15400.87,14292.9
8749,Placer,1596990.11,45030.0,2007-07,2007,7.0,month,4.99,4.41,4.42,4.05,4.22,4.84,4.24,18738.31,16543.41,16568.42,15181.63,15836.06,18145.13,15928.44
8750,Placer,1596990.11,45030.0,2007-08,2007,8.0,month,4.17,4.09,4.1,4.13,3.7,4.56,4.05,15661.18,15354.04,15389.94,15490.38,13866.75,17126.12,15186.32
8751,Placer,1596990.11,45030.0,2007-09,2007,9.0,month,2.77,3.42,2.9,2.98,2.92,3.05,2.52,10383.62,12828.52,10899.41,11192.64,10970.58,11443.9,9467.19
8752,Placer,1596990.11,45030.0,2007-10,2007,10.0,month,1.01,2.08,1.82,1.47,2.15,2.35,1.73,3792.45,7787.99,6815.89,5527.15,8076.6,8818.64,6495.81
8753,Placer,1596990.11,45030.0,2007-11,2007,11.0,month,0.63,1.33,1.19,0.82,1.91,1.48,1.16,2359.38,4991.85,4476.77,3090.53,7175.65,5536.68,4351.8
8754,Placer,1596990.11,45030.0,2007-12,2007,12.0,month,0.56,0.78,0.86,0.2,1.37,1.46,0.84,2097.53,2910.91,3237.38,742.63,5129.72,5473.83,3141.9
8755,Placer,1596990.11,45030.0,2008-00,2008,,water_year,30.81,33.4,32.03,24.6,33.5,36.89,32.79,115575.64,125278.3,120180.6,92372.36,125713.42,138415.48,123021.01
8756,Placer,1596990.11,45030.0,2008-01,2008,1.0,month,0.72,0.96,0.94,0.52,1.3,1.3,0.77,2698.76,3593.05,3518.66,1958.48,4881.75,4894.55,2874.11
8757,Placer,1596990.11,45030.0,2008-02,2008,2.0,month,1.63,1.42,1.53,0.72,1.38,2.06,1.61,6106.34,5328.27,5729.83,2688.85,5184.65,7721.88,6057.07
8758,Placer,1596990.11,45030.0,2008-03,2008,3.0,month,2.36,2.57,2.56,1.76,2.89,2.85,2.71,8846.47,9650.28,9614.13,6613.05,10837.36,10695.08,10160.95
8759,Placer,1596990.11,45030.0,2008-04,2008,4.0,month,2.29,2.74,2.88,2.28,3.84,3.47,3.01,8580.48,10285.28,10817.3,8567.6,14416.79,13037.57,11302.77
8760,Placer,1596990.11,45030.0,2008-05,2008,5.0,month,3.93,3.45,3.78,2.51,4.02,4.28,3.97,14740.72,12942.34,14168.44,9419.68,15079.27,16052.95,14890.13
8761,Placer,1596990.11,45030.0,2008-06,2008,6.0,month,4.91,4.46,4.29,3.91,3.55,4.42,4.32,18443.12,16732.54,16114.47,14686.44,13326.43,16588.65,16196.97
8762,Placer,1596990.11,45030.0,2008-07,2008,7.0,month,5.64,4.7,4.69,3.93,4.6,4.96,4.55,21162.76,17640.32,17600.34,14735.05,17255.76,18608.13,17082.1
8763,Placer,1596990.11,45030.0,2008-08,2008,8.0,month,4.38,4.92,4.36,3.34,3.66,4.97,4.86,16442.3,18459.68,16352.42,12541.68,13739.84,18653.28,18230.79
8764,Placer,1596990.11,45030.0,2008-09,2008,9.0,month,2.75,3.99,3.13,3.14,2.83,3.29,3.26,10305.33,14955.79,11734.97,11801.22,10609.6,12334.24,12236.61
8765,Placer,1596990.11,45030.0,2008-10,2008,10.0,month,0.96,2.24,1.69,1.09,1.86,2.05,1.96,3618.35,8417.5,6334.02,4099.27,6972.52,7697.97,7343.77
8766,Placer,1596990.11,45030.0,2008-11,2008,11.0,month,0.75,1.0,0.99,0.67,1.9,1.35,0.98,2802.74,3734.8,3733.75,2514.46,7136.41,5076.06,3662.97
8767,Placer,1596990.11,45030.0,2008-12,2008,12.0,month,0.62,0.68,0.78,0.5,1.06,0.96,0.69,2338.03,2550.76,2922.56,1870.93,3961.67,3603.21,2594.96
8768,Placer,1596990.11,45030.0,2009-00,2009,,water_year,31.19,36.37,33.61,28.21,36.28,36.02,32.12,117083.26,136521.45,126160.61,105845.82,136109.03,135198.99,120543.87
8769,Placer,1596990.11,45030.0,2009-01,2009,1.0,month,0.85,1.16,1.0,0.68,1.03,1.27,1.04,3197.11,4334.25,3769.87,2549.78,3855.61,4764.4,3910.59
8770,Placer,1596990.11,45030.0,2009-02,2009,2.0,month,1.13,1.23,1.34,0.88,1.56,1.9,1.35,4238.73,4627.16,5027.53,3285.97,5837.0,7125.83,5049.66
8771,Placer,1596990.11,45030.0,2009-03,2009,3.0,month,2.52,2.9,2.82,2.18,3.29,3.14,2.79,9470.22,10900.36,10574.05,8191.12,12350.3,11765.75,10480.98
8772,Placer,1596990.11,45030.0,2009-04,2009,4.0,month,2.76,3.33,3.5,3.59,4.12,3.76,3.08,10364.49,12514.43,13150.03,13481.38,15461.44,14119.32,11565.95
8773,Placer,1596990.11,45030.0,2009-05,2009,5.0,month,4.03,4.97,4.51,1.99,5.41,4.52,4.29,15115.26,18658.36,16934.03,7454.05,20314.61,16976.8,16116.05
8774,Placer,1596990.11,45030.0,2009-06,2009,6.0,month,4.76,4.85,4.59,4.89,4.5,4.11,3.81,17844.8,18200.34,17239.73,18332.51,16904.47,15421.49,14290.67
8775,Placer,1596990.11,45030.0,2009-07,2009,7.0,month,5.72,4.99,4.95,4.66,4.76,5.16,4.75,21465.53,18736.54,18562.71,17470.71,17862.11,19370.79,17842.89
8776,Placer,1596990.11,45030.0,2009-08,2009,8.0,month,4.44,4.83,4.27,4.14,3.95,4.33,4.04,16668.88,18133.57,16007.98,15544.65,14811.43,16262.24,15142.37
8777,Placer,1596990.11,45030.0,2009-09,2009,9.0,month,2.65,4.19,3.17,2.94,2.84,3.47,3.34,9959.12,15713.38,11904.35,11050.99,10641.46,13015.13,12543.01
8778,Placer,1596990.11,45030.0,2009-10,2009,10.0,month,1.44,2.18,1.95,1.21,2.75,2.27,1.9,5395.03,8184.21,7312.93,4528.02,10309.0,8515.27,7131.42
8779,Placer,1596990.11,45030.0,2009-11,2009,11.0,month,0.65,1.44,1.18,0.57,1.65,1.38,1.19,2443.74,5401.8,4426.49,2123.89,6191.98,5181.5,4447.56
8780,Placer,1596990.11,45030.0,2009-12,2009,12.0,month,0.57,0.76,0.74,0.4,1.01,0.97,0.64,2150.52,2866.56,2781.02,1496.25,3784.57,3654.48,2419.14
8781,Placer,1596990.11,45030.0,2010-00,2010,,water_year,33.44,34.52,33.68,27.1,36.91,35.8,32.61,125465.8,129546.11,126389.23,101636.76,138498.46,134362.12,122383.11
8782,Placer,1596990.11,45030.0,2010-01,2010,1.0,month,0.73,0.64,0.83,0.33,1.28,1.09,0.71,2733.39,2396.48,3110.18,1220.74,4795.97,4097.94,2648.93
8783,Placer,1596990.11,45030.0,2010-02,2010,2.0,month,1.43,1.06,1.37,0.49,2.04,1.67,1.19,5369.71,3974.37,5156.71,1848.33,7639.53,6264.94,4467.22
8784,Placer,1596990.11,45030.0,2010-03,2010,3.0,month,2.77,2.48,2.69,1.91,3.2,3.03,2.51,10379.27,9297.67,10077.03,7156.4,11998.24,11361.27,9406.45
